Tran Date,Value Date,Transaction Particulars,Chq No,Debit,Credit,Balance
13-02-2023,13-02-2023,BIL/INFT/086779216106/BESCOM/PAYMENT,086779216106,999.0,,289501.0
14-02-2023,14-02-2023,IMPS/P2A/020378128598/ARUNSHARMA/AXIS,020378128598,,18500.0,308001.0
14-02-2023,14-02-2023,UPI/P2A/770089770116/farhankhan656@okaxis/PAY,770089770116,249.0,,307752.0
15-02-2023,15-02-2023,IMPS/P2A/628739665947/DIVYAMENON/AXIS,628739665947,,7500.0,315252.0
16-02-2023,16-02-2023,ATM WDL/4478/KUKATPALLY,139660389068,1680.0,,313572.0
16-02-2023,16-02-2023,POS/6432/DMART/MARATHAHALLI,084216110980,2380.0,,311192.0
16-02-2023,16-02-2023,UPI/P2A/758603708714/ayeshakhan947@okaxis/PAY,758603708714,120.0,,311072.0
18-02-2023,18-02-2023,IMPS/P2A/956451546486/IMRANKHAN/AXIS,956451546486,,24000.0,335072.0
19-02-2023,19-02-2023,UPI/P2A/136914791782/kavyareddy959@paytm/PAY,136914791782,699.0,,334373.0
20-02-2023,20-02-2023,ATM WDL/8620/MUMBAI,481108857428,1250.0,,333123.0
20-02-2023,20-02-2023,BIL/INFT/418667388446/RELIANCE FRESH/PAYMENT,418667388446,120.0,,333003.0
20-02-2023,20-02-2023,UPI/P2A/071666788002/meerapilla934@oksbi/PAY,071666788002,2380.0,,330623.0
20-02-2023,20-02-2023,ATM WDL/4484/SECUNDERABAD,510387588242,5200.0,,325423.0
20-02-2023,20-02-2023,POS/6146/RELIANCE FRESH/INDIRANAGAR,643757204855,699.0,,324724.0
22-02-2023,22-02-2023,BIL/INFT/058631352784/PVR CINEMAS/PAYMENT,058631352784,2380.0,,322344.0
23-02-2023,23-02-2023,POS/9115/AMAZON/INDIRANAGAR,443849484014,310.0,,322034.0
23-02-2023,23-02-2023,ATM WDL/3680/BTM LAYOUT,558848991070,3499.0,,318535.0
25-02-2023,25-02-2023,ATM WDL/4746/PUNE,402048807316,3499.0,,315036.0
01-03-2023,01-03-2023,NEFT/CR/882399631920/PAYROLL,942554726357,,118500.0,433536.0
03-03-2023,03-03-2023,BIL/INFT/459193411349/DMART/PAYMENT,459193411349,2380.0,,431156.0
04-03-2023,04-03-2023,ATM WDL/0629/PUNE,406718715339,449.0,,430707.0
05-03-2023,05-03-2023,BIL/INFT/656239724430/DMART/PAYMENT,656239724430,310.0,,430397.0
06-03-2023,06-03-2023,ATM WDL/2805/PUNE,759229874220,120.0,,430277.0
07-03-2023,07-03-2023,NEFT DR-HDFC0256768-DIVYA MENON-674306674028-RENT,480610114149,31000.0,,399277.0
08-03-2023,08-03-2023,UPI/P2A/439299115888/vinaypatil354@ybl/PAY,439299115888,5200.0,,394077.0
09-03-2023,09-03-2023,UPI/P2A/902708587911/naveenkuma805@ybl/PAY,902708587911,249.0,,393828.0
10-03-2023,10-03-2023,BIL/INFT/323659356623/RELIANCE FRESH/PAYMENT,323659356623,449.0,,393379.0
12-03-2023,12-03-2023,IMPS/P2A/899391107839/SNEHAPATIL/AXIS,899391107839,,850.0,394229.0
12-03-2023,12-03-2023,ATM WDL/5940/PUNE,356472584185,449.0,,393780.0
14-03-2023,14-03-2023,UPI/P2A/581842882358/kiranreddy254@oksbi/PAY,581842882358,449.0,,393331.0
16-03-2023,16-03-2023,ATM WDL/1295/INDIRANAGAR,017616160229,850.0,,392481.0
17-03-2023,17-03-2023,IMPS/P2A/148603413359/GOPALNAIK/AXIS,148603413359,,7500.0,399981.0
17-03-2023,17-03-2023,BIL/INFT/475125139790/AMAZON/PAYMENT,475125139790,120.0,,399861.0
18-03-2023,18-03-2023,POS/9020/HPCL/KORAMANGALA,367873293457,49.0,,399812.0
19-03-2023,19-03-2023,ATM WDL/4808/BANJARA HILLS,654337472538,2380.0,,397432.0
20-03-2023,20-03-2023,UPI/P2A/976717586335/harishmeno631@okhdfcbank/PAY,976717586335,2380.0,,395052.0
20-03-2023,20-03-2023,UPI/P2A/310413952362/rahulsingh508@oksbi/PAY,310413952362,249.0,,394803.0
20-03-2023,20-03-2023,UPI/P2A/098007042665/kavyareddy54@oksbi/PAY,098007042665,120.0,,394683.0
20-03-2023,20-03-2023,ATM WDL/1259/KORAMANGALA,489987826125,1250.0,,393433.0
22-03-2023,22-03-2023,UPI/P2A/938323946079/mohandas404@ybl/PAY,938323946079,79.0,,393354.0
22-03-2023,22-03-2023,UPI/P2A/954015502456/priyanair962@okhdfcbank/PAY,954015502456,2380.0,,390974.0
22-03-2023,22-03-2023,ATM WDL/9988/HSR LAYOUT,532872413604,1680.0,,389294.0
23-03-2023,23-03-2023,BIL/INFT/076236752535/IOCL/PAYMENT,076236752535,1250.0,,388044.0
23-03-2023,23-03-2023,UPI/P2A/400969047448/meerapilla315@paytm/PAY,400969047448,449.0,,387595.0
24-03-2023,24-03-2023,BIL/INFT/716728783315/BOOKMYSHOW/PAYMENT,716728783315,1680.0,,385915.0
25-03-2023,25-03-2023,CREDIT INTEREST CAPITALISED,451002410488,,171.55,386086.55
25-03-2023,25-03-2023,GST ON BANK CHARGES,214814560716,17.7,,386068.85
26-03-2023,26-03-2023,IMPS/P2A/460051583438/PADMARAO/AXIS,460051583438,,1200.0,387268.85
27-03-2023,27-03-2023,BIL/INFT/519149420829/AIRTEL/PAYMENT,519149420829,5200.0,,382068.85
31-03-2023,31-03-2023,POS/4092/BOOKMYSHOW/KUKATPALLY,728376919483,850.0,,381218.85
01-04-2023,01-04-2023,NEFT/CR/425862800421/PAYROLL,559369343755,,117250.0,498468.85
04-04-2023,04-04-2023,NEFT DR-HDFC0898395-DIVYA MENON-884435049535-RENT,725867708736,18000.0,,480468.85
08-04-2023,08-04-2023,UPI/P2A/099887365658/vikramnair836@ybl/PAY,099887365658,999.0,,479469.85
11-04-2023,11-04-2023,IMPS/P2A/137399653851/ARUNSHARMA/AXIS,137399653851,,850.0,480319.85
13-04-2023,13-04-2023,UPI/P2A/419362776134/mohandas366@paytm/PAY,419362776134,999.0,,479320.85
14-04-2023,14-04-2023,UPI/P2A/457520553680/kavyareddy41@okhdfcbank/PAY,457520553680,3499.0,,475821.85
15-04-2023,15-04-2023,POS/9656/OLA/HYDERABAD,781638868078,249.0,,475572.85
15-04-2023,15-04-2023,BIL/INFT/965917385200/AIRTEL/PAYMENT,965917385200,699.0,,474873.85
16-04-2023,16-04-2023,IMPS/P2A/204759116121/VIKRAMNAIR/AXIS,204759116121,,11200.0,486073.85
16-04-2023,16-04-2023,POS/8301/HPCL/MARATHAHALLI,210187845124,2380.0,,483693.85
17-04-2023,17-04-2023,BIL/INFT/306563069521/DMART/PAYMENT,306563069521,3499.0,,480194.85
17-04-2023,17-04-2023,UPI/P2A/617075671505/tarageorge621@ybl/PAY,617075671505,999.0,,479195.85
17-04-2023,17-04-2023,ATM WDL/0101/MARATHAHALLI,454258498513,1680.0,,477515.85
17-04-2023,17-04-2023,IMPS/P2A/966466477398/GANESHKUMAR/AXIS,966466477398,,24000.0,501515.85
19-04-2023,19-04-2023,IMPS/P2A/407544278017/RAVIKUMAR/AXIS,407544278017,,4800.0,506315.85
20-04-2023,20-04-2023,ATM WDL/7962/WHITEFIELD,542885591544,999.0,,505316.85
20-04-2023,20-04-2023,ATM WDL/3784/JAYANAGAR,159601061563,310.0,,505006.85
21-04-2023,21-04-2023,ATM WDL/9115/MYSURU,022934311278,249.0,,504757.85
23-04-2023,23-04-2023,ATM WDL/2206/KORAMANGALA,567839530985,7800.0,,496957.85
23-04-2023,23-04-2023,UPI/P2A/474550371083/harishmeno606@oksbi/PAY,474550371083,310.0,,496647.85
25-04-2023,25-04-2023,BIL/INFT/308477417510/AIRTEL/PAYMENT,308477417510,850.0,,495797.85
25-04-2023,25-04-2023,ATM WDL/9036/BTM LAYOUT,471146805759,249.0,,495548.85
28-04-2023,28-04-2023,ATM WDL/9453/KORAMANGALA,063217885703,310.0,,495238.85
01-05-2023,01-05-2023,UPI/P2A/799475911486/sunilshett212@paytm/PAY,799475911486,2380.0,,492858.85
01-05-2023,01-05-2023,POS/5312/HPCL/MUMBAI,449240236348,5200.0,,487658.85
02-05-2023,02-05-2023,NEFT/CR/270748351378/PAYROLL,988048201138,,118000.0,605658.85
02-05-2023,02-05-2023,IMPS/P2A/374457655096/DEEPAKJOSHI/AXIS,374457655096,,2500.0,608158.85
03-05-2023,03-05-2023,BIL/INFT/941763895342/AMAZON/PAYMENT,941763895342,49.0,,608109.85
04-05-2023,04-05-2023,ATM WDL/8701/WHITEFIELD,612038686200,449.0,,607660.85
05-05-2023,05-05-2023,NEFT DR-HDFC0526403-ARJUN MEHTA-658898939352-RENT,729029218561,18000.0,,589660.85
06-05-2023,06-05-2023,ATM WDL/2297/MARATHAHALLI,768617568467,999.0,,588661.85
08-05-2023,08-05-2023,ATM WDL/5533/MANGALURU,566559039289,3499.0,,585162.85
10-05-2023,10-05-2023,UPI/P2A/555133222401/naveenkuma502@paytm/PAY,555133222401,310.0,,584852.85
14-05-2023,14-05-2023,BIL/INFT/668830750114/BPCL/PAYMENT,668830750114,5200.0,,579652.85
15-05-2023,15-05-2023,ATM WDL/1489/PUNE,451846354710,310.0,,579342.85
17-05-2023,17-05-2023,BIL/INFT/289571325076/SWIGGY/PAYMENT,289571325076,249.0,,579093.85
17-05-2023,17-05-2023,BIL/INFT/344767737841/MEDPLUS/PAYMENT,344767737841,850.0,,578243.85
19-05-2023,19-05-2023,ATM WDL/4716/JAYANAGAR,901731418473,699.0,,577544.85
19-05-2023,19-05-2023,IMPS/P2A/339489126439/RAJESHVERMA/AXIS,339489126439,,4800.0,582344.85
20-05-2023,20-05-2023,ATM WDL/0706/HSR LAYOUT,993726981762,999.0,,581345.85
20-05-2023,20-05-2023,POS/4986/BPCL/PUNE,144901630847,120.0,,581225.85
21-05-2023,21-05-2023,ATM WDL/0710/MYSURU,085678710191,850.0,,580375.85
21-05-2023,21-05-2023,IMPS/P2A/393061065192/SHEELADEVI/AXIS,393061065192,,1200.0,581575.85
23-05-2023,23-05-2023,ATM WDL/5275/KORAMANGALA,830507989548,79.0,,581496.85
23-05-2023,23-05-2023,POS/1097/OLA/INDIRANAGAR,001232402574,699.0,,580797.85
23-05-2023,23-05-2023,POS/0551/SWIGGY/MANGALURU,273716911871,449.0,,580348.85
23-05-2023,23-05-2023,ATM WDL/0045/BTM LAYOUT,312256344484,249.0,,580099.85
23-05-2023,23-05-2023,ATM WDL/8223/SECUNDERABAD,788640607836,1680.0,,578419.85
24-05-2023,24-05-2023,ATM WDL/0692/MARATHAHALLI,310901410140,449.0,,577970.85
24-05-2023,24-05-2023,POS/6027/AIRTEL/MYSURU,207990312379,79.0,,577891.85
31-05-2023,31-05-2023,IMPS/P2A/559254436331/ADITYAKUMAR/AXIS,559254436331,,11200.0,589091.85
01-06-2023,01-06-2023,NEFT/CR/587809219535/PAYROLL,937083820659,,117250.0,706341.85
02-06-2023,02-06-2023,IMPS/P2A/068375575622/LAKSHMIVENKAT/AXIS,068375575622,,24000.0,730341.85
06-06-2023,06-06-2023,ATM WDL/6093/MANGALURU,868580258277,2380.0,,727961.85
07-06-2023,07-06-2023,BIL/INFT/426786367083/FLIPKART/PAYMENT,426786367083,449.0,,727512.85
07-06-2023,07-06-2023,NEFT DR-HDFC0298964-RAJESH VERMA-426083268549-RENT,078751902239,31000.0,,696512.85
07-06-2023,07-06-2023,ATM WDL/9935/KORAMANGALA,611375214825,79.0,,696433.85
08-06-2023,08-06-2023,POS/2295/IOCL/BANJARA HILLS,771814945527,850.0,,695583.85
11-06-2023,11-06-2023,UPI/P2A/130422657556/ayeshakhan510@okaxis/PAY,130422657556,1680.0,,693903.85
12-06-2023,12-06-2023,UPI/P2A/902049056510/reshmakhan773@okaxis/PAY,902049056510,5200.0,,688703.85
14-06-2023,14-06-2023,ATM WDL/4827/KORAMANGALA,886653600656,2380.0,,686323.85
14-06-2023,14-06-2023,POS/2438/SWIGGY/BTM LAYOUT,420872600867,310.0,,686013.85
15-06-2023,15-06-2023,ATM WDL/0016/INDIRANAGAR,780884965146,3499.0,,682514.85
15-06-2023,15-06-2023,POS/6673/FLIPKART/HSR LAYOUT,642046072207,120.0,,682394.85
17-06-2023,17-06-2023,POS/3624/IOCL/MANGALURU,088511132208,999.0,,681395.85
17-06-2023,17-06-2023,ATM WDL/6019/MUMBAI,592561537985,850.0,,680545.85
19-06-2023,19-06-2023,ATM WDL/3777/HSR LAYOUT,527013798572,1250.0,,679295.85
20-06-2023,20-06-2023,BIL/INFT/354376062889/PVR CINEMAS/PAYMENT,354376062889,49.0,,679246.85
23-06-2023,23-06-2023,UPI/P2A/550192620609/kavyareddy439@oksbi/PAY,550192620609,120.0,,679126.85
24-06-2023,24-06-2023,BIL/INFT/965663999811/HPCL/PAYMENT,965663999811,1250.0,,677876.85
24-06-2023,24-06-2023,IMPS/P2A/523402107973/SUNILSHETTY/AXIS,523402107973,,1200.0,679076.85
25-06-2023,25-06-2023,CREDIT INTEREST CAPITALISED,505507031065,,32.66,679109.51
25-06-2023,25-06-2023,GST ON BANK CHARGES,041785370332,17.7,,679091.81
25-06-2023,25-06-2023,BIL/INFT/204093347150/FLIPKART/PAYMENT,204093347150,249.0,,678842.81
25-06-2023,25-06-2023,ATM WDL/4177/BTM LAYOUT,840239249674,1680.0,,677162.81
26-06-2023,26-06-2023,BIL/INFT/037416189716/SWIGGY/PAYMENT,037416189716,249.0,,676913.81
27-06-2023,27-06-2023,POS/0626/IRCTC/WHITEFIELD,465300249610,79.0,,676834.81
27-06-2023,27-06-2023,IMPS/P2A/490143766204/SURESHBABU/AXIS,490143766204,,2500.0,679334.81
28-06-2023,28-06-2023,BIL/INFT/037971210468/BOOKMYSHOW/PAYMENT,037971210468,2380.0,,676954.81
01-07-2023,01-07-2023,UPI/P2A/423007379082/sunilshett396@oksbi/PAY,423007379082,3499.0,,673455.81
02-07-2023,02-07-2023,BIL/INFT/410160525692/BPCL/PAYMENT,410160525692,49.0,,673406.81
02-07-2023,02-07-2023,NEFT/CR/511182763892/PAYROLL,166018464369,,118500.0,791906.81
04-07-2023,04-07-2023,NEFT DR-HDFC0053945-SMITHA RAO-168565051779-RENT,039815555294,22000.0,,769906.81
04-07-2023,04-07-2023,POS/4863/PVR CINEMAS/INDIRANAGAR,123345699569,999.0,,768907.81
05-07-2023,05-07-2023,BIL/INFT/976981612071/APOLLO PHARMACY/PAYMENT,976981612071,850.0,,768057.81
06-07-2023,06-07-2023,ATM WDL/9884/SECUNDERABAD,238253789525,3499.0,,764558.81
06-07-2023,06-07-2023,IMPS/P2A/588518879249/KARTHIKMENON/AXIS,588518879249,,11200.0,775758.81
07-07-2023,07-07-2023,ATM WDL/8067/JAYANAGAR,287046515561,310.0,,775448.81
07-07-2023,07-07-2023,ATM WDL/6062/SECUNDERABAD,006243422305,249.0,,775199.81
09-07-2023,09-07-2023,IMPS/P2A/000623262368/LATHAMURTHY/AXIS,000623262368,,7500.0,782699.81
09-07-2023,09-07-2023,POS/2833/PVR CINEMAS/KUKATPALLY,889035437195,449.0,,782250.81
10-07-2023,10-07-2023,IMPS/P2A/168390110068/KAVERIMENON/AXIS,168390110068,,11200.0,793450.81
10-07-2023,10-07-2023,ATM WDL/9204/BTM LAYOUT,624728714959,1680.0,,791770.81
10-07-2023,10-07-2023,POS/3548/SWIGGY/MARATHAHALLI,185333777939,79.0,,791691.81
12-07-2023,12-07-2023,UPI/P2A/570642360348/kiranreddy654@paytm/PAY,570642360348,1250.0,,790441.81
12-07-2023,12-07-2023,POS/9659/IOCL/HYDERABAD,203977962106,699.0,,789742.81
12-07-2023,12-07-2023,ATM WDL/6232/KUKATPALLY,934511798996,5200.0,,784542.81
13-07-2023,13-07-2023,UPI/P2A/719770863061/reshmakhan148@okaxis/PAY,719770863061,699.0,,783843.81
13-07-2023,13-07-2023,IMPS/P2A/739426358127/USHARANI/AXIS,739426358127,,4800.0,788643.81
14-07-2023,14-07-2023,BIL/INFT/991277401226/PVR CINEMAS/PAYMENT,991277401226,310.0,,788333.81
15-07-2023,15-07-2023,IMPS/P2A/347590665016/AYESHAKHAN/AXIS,347590665016,,2500.0,790833.81
18-07-2023,18-07-2023,UPI/P2A/851301992316/arjunmehta981@ybl/PAY,851301992316,120.0,,790713.81
18-07-2023,18-07-2023,IMPS/P2A/708187301814/REKHAPILLAI/AXIS,708187301814,,850.0,791563.81
20-07-2023,20-07-2023,ATM WDL/3189/BTM LAYOUT,828055655932,699.0,,790864.81
20-07-2023,20-07-2023,POS/4941/IOCL/KORAMANGALA,455318042299,3499.0,,787365.81
21-07-2023,21-07-2023,IMPS/P2A/651101753419/RAVIKUMAR/AXIS,651101753419,,24000.0,811365.81
22-07-2023,22-07-2023,POS/7023/ZOMATO/SECUNDERABAD,629212323659,7800.0,,803565.81
23-07-2023,23-07-2023,ATM WDL/2971/HSR LAYOUT,695357472823,1680.0,,801885.81
26-07-2023,26-07-2023,ATM WDL/0283/BTM LAYOUT,560753423004,5200.0,,796685.81
26-07-2023,26-07-2023,ATM WDL/8155/BANJARA HILLS,897213989992,2380.0,,794305.81
29-07-2023,29-07-2023,POS/3004/IRCTC/SECUNDERABAD,587002270651,1680.0,,792625.81
30-07-2023,30-07-2023,UPI/P2A/345425881191/farhankhan403@oksbi/PAY,345425881191,310.0,,792315.81
01-08-2023,01-08-2023,IMPS/P2A/256240243669/MEERAPILLAI/AXIS,256240243669,,850.0,793165.81
01-08-2023,01-08-2023,BIL/INFT/062384314298/AMAZON/PAYMENT,062384314298,5200.0,,787965.81
01-08-2023,01-08-2023,ATM WDL/2700/INDIRANAGAR,414291538748,1250.0,,786715.81
01-08-2023,01-08-2023,BIL/INFT/371832181861/APOLLO PHARMACY/PAYMENT,371832181861,999.0,,785716.81
02-08-2023,02-08-2023,UPI/P2A/695603157944/kavyareddy533@okaxis/PAY,695603157944,49.0,,785667.81
03-08-2023,03-08-2023,NEFT/CR/725862990752/PAYROLL,795571146522,,117250.0,902917.81
03-08-2023,03-08-2023,ATM WDL/7159/MANGALURU,439795870050,699.0,,902218.81
04-08-2023,04-08-2023,BIL/INFT/831628094794/AMAZON/PAYMENT,831628094794,1680.0,,900538.81
04-08-2023,04-08-2023,IMPS/P2A/537278379877/SUNITADEVI/AXIS,537278379877,,4800.0,905338.81
05-08-2023,05-08-2023,NEFT DR-HDFC0679299-GOPAL NAIK-305770258549-RENT,863556073169,26500.0,,878838.81
06-08-2023,06-08-2023,IMPS/P2A/900188070183/DEEPANAIR/AXIS,900188070183,,850.0,879688.81
07-08-2023,07-08-2023,POS/1468/BESCOM/JAYANAGAR,426551034915,79.0,,879609.81
07-08-2023,07-08-2023,BIL/INFT/587404351301/HPCL/PAYMENT,587404351301,2380.0,,877229.81
07-08-2023,07-08-2023,POS/8654/FLIPKART/MANGALURU,965181231338,1250.0,,875979.81
08-08-2023,08-08-2023,IMPS/P2A/069589495461/PRADEEPSINGH/AXIS,069589495461,,7500.0,883479.81
09-08-2023,09-08-2023,POS/1421/MEDPLUS/INDIRANAGAR,752380290110,79.0,,883400.81
11-08-2023,11-08-2023,UPI/P2A/570853277863/divyamenon615@paytm/PAY,570853277863,999.0,,882401.81
12-08-2023,12-08-2023,UPI/P2A/964916642799/rajeshverm614@ybl/PAY,964916642799,310.0,,882091.81
12-08-2023,12-08-2023,BIL/INFT/529762649852/AMAZON/PAYMENT,529762649852,3499.0,,878592.81
12-08-2023,12-08-2023,POS/3130/BOOKMYSHOW/HYDERABAD,559202140583,449.0,,878143.81
13-08-2023,13-08-2023,POS/7422/AIRTEL/MUMBAI,761188827646,3499.0,,874644.81
13-08-2023,13-08-2023,POS/4518/BOOKMYSHOW/KORAMANGALA,612966928338,699.0,,873945.81
16-08-2023,16-08-2023,IMPS/P2A/582871086590/REKHAPILLAI/AXIS,582871086590,,1200.0,875145.81
16-08-2023,16-08-2023,IMPS/P2A/400156471351/SUSHMARAO/AXIS,400156471351,,2500.0,877645.81
17-08-2023,17-08-2023,UPI/P2A/592700165849/meerapilla830@okaxis/PAY,592700165849,1680.0,,875965.81
17-08-2023,17-08-2023,POS/3158/AIRTEL/MARATHAHALLI,620893718468,449.0,,875516.81
17-08-2023,17-08-2023,IMPS/P2A/247092363228/FARHANKHAN/AXIS,247092363228,,11200.0,886716.81
18-08-2023,18-08-2023,POS/1791/IRCTC/BTM LAYOUT,285401862629,699.0,,886017.81
21-08-2023,21-08-2023,BIL/INFT/066932381427/UBER/PAYMENT,066932381427,449.0,,885568.81
22-08-2023,22-08-2023,IMPS/P2A/637017937911/NILESHKULKARNI/AXIS,637017937911,,1200.0,886768.81
22-08-2023,22-08-2023,BIL/INFT/522742337533/SWIGGY/PAYMENT,522742337533,310.0,,886458.81
23-08-2023,23-08-2023,IMPS/P2A/732635302779/PRAKASHRAO/AXIS,732635302779,,11200.0,897658.81
24-08-2023,24-08-2023,IMPS/P2A/936524912070/RESHMAKHAN/AXIS,936524912070,,1200.0,898858.81
24-08-2023,24-08-2023,NEFT-576365710521-BENGALURU METRO SERVICES-REIMB-128488-HDFC0253173,532089061834,,24000.0,922858.81
27-08-2023,27-08-2023,POS/8570/APOLLO PHARMACY/WHITEFIELD,463613193589,999.0,,921859.81
28-08-2023,28-08-2023,IMPS/P2A/470515741367/RAJENDRAPRASAD/AXIS,470515741367,,18500.0,940359.81
01-09-2023,01-09-2023,POS/2539/JIO/MYSURU,721706936538,449.0,,939910.81
03-09-2023,03-09-2023,NEFT/CR/725097470164/PAYROLL,444505175184,,118000.0,1057910.81
04-09-2023,04-09-2023,IMPS/P2A/073073811099/SUNITADEVI/AXIS,073073811099,,11200.0,1069110.81
05-09-2023,05-09-2023,NEFT DR-HDFC0550559-SUNIL SHETTY-098156738325-RENT,624444733370,26500.0,,1042610.81
06-09-2023,06-09-2023,POS/7869/BESCOM/MUMBAI,019581564987,449.0,,1042161.81
06-09-2023,06-09-2023,ATM WDL/9045/KUKATPALLY,752607083512,1680.0,,1040481.81
07-09-2023,07-09-2023,BIL/INFT/917900469462/IRCTC/PAYMENT,917900469462,310.0,,1040171.81
08-09-2023,08-09-2023,POS/7139/DMART/HSR LAYOUT,672762940984,3499.0,,1036672.81
10-09-2023,10-09-2023,IMPS/P2A/326898749308/SANTOSHKUMAR/AXIS,326898749308,,18500.0,1055172.81
12-09-2023,12-09-2023,UPI/P2A/793751603449/tarageorge111@oksbi/PAY,793751603449,120.0,,1055052.81
14-09-2023,14-09-2023,ATM WDL/7100/MARATHAHALLI,488232487800,79.0,,1054973.81
14-09-2023,14-09-2023,BIL/INFT/277264679280/DMART/PAYMENT,277264679280,310.0,,1054663.81
14-09-2023,14-09-2023,POS/8917/IRCTC/PUNE,030724188800,449.0,,1054214.81
16-09-2023,16-09-2023,BIL/INFT/193940161463/DMART/PAYMENT,193940161463,1250.0,,1052964.81
17-09-2023,17-09-2023,BIL/INFT/657519216474/BOOKMYSHOW/PAYMENT,657519216474,79.0,,1052885.81
17-09-2023,17-09-2023,ATM WDL/5006/INDIRANAGAR,835702434959,699.0,,1052186.81
20-09-2023,20-09-2023,BIL/INFT/392241004268/UBER/PAYMENT,392241004268,79.0,,1052107.81
20-09-2023,20-09-2023,UPI/P2A/418459796145/kiranreddy636@oksbi/PAY,418459796145,850.0,,1051257.81
21-09-2023,21-09-2023,UPI/P2A/140824545018/gopalnaik939@okaxis/PAY,140824545018,699.0,,1050558.81
21-09-2023,21-09-2023,BIL/INFT/599057643230/IRCTC/PAYMENT,599057643230,5200.0,,1045358.81
23-09-2023,23-09-2023,ATM WDL/2738/HSR LAYOUT,713771007052,449.0,,1044909.81
24-09-2023,24-09-2023,UPI/P2A/247458319220/priyanair972@paytm/PAY,247458319220,3499.0,,1041410.81
